Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 70.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
10/4/2014 8:00:00 PM,20,-999,4.3,-999,-999,33,-999,-999,-999,-999,34,-999,15.2,0.5,0,27,-999,-999,-999,-999,46,-999,22.7,0,1,25,-999,15.9,-999,0,41,-999,16.8,0,0,-999,-999,-999,-999,-999,3.28,-999,24.7,-999,0,34,-999,16.7,0,1,23,-999,-999,-999,-999,23,-999,-999,-999,-999,38,-999,13.1,-999,0,,,,,,23,-999,-3.1,0,1,38,-999,34.2,-999,-999,29,-999,13.6,0,1,38,-999,16.6,0,0,-999,-999,25.3,0,0,18,-999,-999,-999,-999,-999,-999,9.4,-999,-999,20,-999,11.9,-999,0,34,-999,10.6,0,0,41,-999,17.1,0,0,14,-999,3.7,0,0,33,-999,-5.3,0,0,33,-999,2.7,0,-999,32,-999,6.5,0,0,32,-999,-999,-999,-999,23,-999,5.4,0,0,-999,-999,16.5,0,-999,-999,-999,16.4,0,0,-999,-999,7.1,-999,0,44,-999,20,0,0,47,-999,26.6,0,0,37,-999,23.6,0,0,-999,-999,-999,-999,-999,33,-999,12.7,0,1,24,-999,6.9,0,0,24,-999,7.2,0,0,38,-999,12.4,0,0,48,-999,25,0,0,27,-999,-999,-999,-999,45,-999,19.9,-999,0,44,-999,19.7,0,0,27,-999,12.6,0,0,41,-999,9,0,0,36,-999,26.2,-999,0,51,1.1,24.8,0,0,53,-999,17.6,0,1,34,-999,1.8,0,0,25,-999,11.2,0,1,27,-999,2.7,0,4,24,-999,4.1,-999,0,32,-999,15.2,0,0,-999,2.5,6.5,-999,-999,-999,4.7,-999,-999,-999,33,-999,3.8,0,1,60,-999,19.3,-999,0,37,-999,21.6,0,0,
10/4/2014 9:00:00 PM,20,-999,3.2,-999,-999,33,-999,-999,-999,-999,35,-999,15.1,1.4,0,28,-999,-999,-999,-999,48,-999,23.9,0,1,26,-999,15.9,-999,0,40,-999,15.7,0,1,-999,-999,-999,-999,-999,-999,-999,24.2,-999,0,38,-999,17.1,0,1,21,-999,-999,-999,-999,20,-999,-999,-999,-999,33,-999,13.2,-999,0,,,,,,22,-999,-3.7,0,1,39,-999,33.9,-999,-999,24,-999,11.9,0,1,39,-999,15.6,0,0,-999,-999,24.4,0.5,0,20,-999,-999,-999,-999,-999,-999,6.8,-999,-999,22,-999,11.5,-999,0,35,-999,10.3,0,0,40,-999,16.2,0,0,9,-999,2.7,0,0,34,-999,-5.6,0,0,32,-999,2.5,0,-999,32,-999,6.5,0,0,32,-999,-999,-999,-999,23,-999,4.1,0,0,-999,-999,16.2,0.6,-999,-999,-999,16.3,0.3,0,-999,-999,5.2,-999,0,45,-999,20.1,0,0,49,-999,26.4,0,0,32,-999,22.3,0,0,-999,-999,-999,-999,-999,31,-999,11.7,0,1,20,-999,6.2,0,0,28,-999,7.5,0,0,37,-999,11.6,0,0,47,-999,24.5,0,0,28,-999,-999,-999,-999,42,-999,19,-999,0,43,-999,17.9,0,0,26,-999,11.9,0,0,41,-999,8.4,0,0,38,-999,25.7,-999,0,50,2.6,24.6,0,0,54,-999,17.5,0,1,33,-999,1.6,0,0,25,-999,9.7,0,1,24,-999,2,0,4,20,-999,2.5,-999,0,31,-999,14.1,0,0,-999,6,8,-999,-999,-999,6.7,-999,-999,-999,34,-999,3.2,0,1,58,-999,18.9,-999,0,35,-999,18.7,0,0,
10/4/2014 10:00:00 PM,15,-999,2.5,-999,-999,34,-999,-999,-999,-999,35,-999,15.2,0.6,0,27,-999,-999,-999,-999,46,-999,23.1,0,1,27,-999,16.9,-999,0,40,-999,14.5,0,1,-999,-999,-999,-999,-999,15.11,-999,23.4,-999,0,36,-999,15.5,0,1,19,-999,-999,-999,-999,24,-999,-999,-999,-999,30,-999,11.9,-999,0,,,,,,22,-999,-3.8,0,1,37,-999,32.6,-999,-999,19,-999,10.4,0,1,39,-999,14.6,0,0,-999,-999,22.9,0.4,0,26,-999,-999,-999,-999,-999,-999,8.4,-999,-999,15,-999,10.7,-999,0,35,-999,10.1,0,0,40,-999,15.3,0,0,5,-999,2,0,0,34,-999,-5.9,0,0,33,-999,2.3,0,-999,31,-999,5.9,0,0,32,-999,-999,-999,-999,24,-999,3.3,0,0,-999,-999,16.3,0,-999,-999,-999,16.2,0,0,-999,-999,4.1,-999,0,44,-999,19.7,0,0,49,-999,25.5,0,0,33,-999,21.5,0,0,-999,-999,-999,-999,-999,32,-999,10.9,0,1,17,-999,5.6,0,0,26,-999,6.2,0,0,38,-999,12.4,0,0,47,-999,24.6,0,0,29,-999,-999,-999,-999,33,-999,15.2,-999,0,44,-999,17,0,0,22,-999,10.7,0,0,42,-999,8,0,0,39,-999,25.2,-999,0,49,3.1,23.9,0,0,54,-999,17.6,0,1,32,-999,1.7,0,0,25,-999,8.9,0,1,25,-999,1.6,0,4,14,-999,0.5,-999,0,29,-999,12.5,0,0,-999,6.5,5,-999,-999,-999,6.5,-999,-999,-999,37,-999,3.1,0,1,56,-999,18.4,-999,0,33,-999,17.8,0,0,
10/4/2014 11:00:00 PM,20,-999,1.9,-999,-999,34,-999,-999,-999,-999,35,-999,15.3,0.4,0,24,-999,-999,-999,-999,46,-999,21.7,0,1,28,-999,17.9,-999,0,41,-999,13.9,0,1,-999,-999,-999,-999,-999,30.09,-999,23,-999,0,31,-999,14.2,0,1,14,-999,-999,-999,-999,24,-999,-999,-999,-999,31,-999,11.9,-999,0,,,,,,22,-999,-4,0,1,36,-999,31.2,-999,-999,18,-999,10.1,0,1,41,-999,14.7,0,0,-999,-999,23.6,0,0,28,-999,-999,-999,-999,-999,-999,7.8,-999,-999,10,-999,9.3,-999,0,39,-999,13,0,0,41,-999,15.1,0,0,4,-999,0.9,0,0,34,-999,-6.1,0,0,33,-999,1.9,0,-999,30,-999,5.3,0,0,32,-999,-999,-999,-999,24,-999,2.5,0,0,-999,-999,16.4,0,-999,-999,-999,16.2,0.1,0,-999,-999,3.8,-999,0,44,-999,19.3,0,0,49,-999,25.6,0,0,34,-999,21.6,0,0,-999,-999,-999,-999,-999,33,-999,10.3,0,1,16,-999,4.9,0,0,24,-999,5.3,0,0,38,-999,12.2,0,0,47,-999,25,0,0,30,-999,-999,-999,-999,33,-999,14.9,-999,0,43,-999,15.3,0,0,21,-999,10.5,0,0,42,-999,7.5,0,0,39,-999,24.8,-999,0,48,-1.5,23.3,0,0,53,-999,16.9,0,1,31,-999,1.6,0,0,24,-999,8.2,0,1,26,-999,1.3,0,4,16,-999,0.6,-999,0,28,-999,11.3,0,0,-999,-0.5,3,-999,-999,-999,4.3,-999,-999,-999,36,-999,3.1,0,1,52,-999,18,-999,0,31,-999,17,0,0,
10/5/2014 12:00:00 AM,14,-999,1.5,-999,-999,35,-999,-999,-999,-999,35,-999,15.3,1,0,24,-999,-999,-999,-999,47,-999,22.6,0,1,28,-999,17.9,-999,0,40,-999,13.3,0,1,-999,-999,-999,-999,-999,30.99,-999,21.1,-999,0,30,-999,13.3,-999,1,7,-999,-999,-999,-999,23,-999,-999,-999,-999,30,-999,11.8,-999,0,,,,,,22,-999,-4,0,1,37,-999,32.2,-999,-999,14,-999,9.6,0,1,40,-999,14.3,0,0,-999,-999,24.6,0,0,34,-999,-999,-999,-999,-999,-999,7.4,-999,-999,11,-999,8.5,-999,0,41,-999,12.7,0,0,41,-999,14.7,0,0,3,-999,0.3,0,0,34,-999,-6.1,0,0,32,-999,1.5,0,-999,29,-999,5.1,0,0,33,-999,-999,-999,-999,25,-999,2.4,0,0,-999,-999,16.4,0,-999,-999,-999,16.2,0,0,-999,-999,3.3,-999,0,45,-999,19.4,0,0,50,-999,25.7,0,0,33,-999,21,0,0,-999,-999,-999,-999,-999,34,-999,11,0,1,16,-999,4,0,0,20,-999,4,0,0,38,-999,12.6,0,0,47,-999,25.3,0,0,29,-999,-999,-999,-999,36,-999,15.3,-999,0,41,-999,14.2,0,0,19,-999,9.2,0,0,41,-999,7.4,0,0,40,-999,24.5,-999,0,46,-2.4,22,0,0,51,-999,17.3,0,1,31,-999,1.5,0,0,24,-999,8.3,0,1,24,-999,1,0,4,19,-999,1.5,-999,0,27,-999,11.1,0,0,-999,3,2.9,-999,-999,-999,1.8,-999,-999,-999,36,-999,3,0,1,47,-999,18,-999,0,32,-999,15.4,0,0,
10/5/2014 1:00:00 AM,-999,-999,1.2,-999,-999,34,-999,-999,-999,-999,35,-999,15.4,0.2,0,24,-999,-999,-999,-999,43,-999,21.8,0,1,24,-999,16.9,-999,0,39,-999,12.8,0,1,-999,-999,-999,-999,-999,27.93,-999,19.9,-999,0,29,-999,12.4,-999,1,3,-999,-999,-999,-999,21,-999,-999,-999,-999,33,-999,13.3,-999,0,,,,,,22,-999,-4.3,0,1,36,-999,30.5,-999,-999,16,-999,9.8,0,1,39,-999,13.4,0,0,-999,-999,23.8,0,0,36,-999,-999,-999,-999,-999,-999,6.8,-999,-999,12,-999,7.3,-999,0,42,-999,13.1,0,0,40,-999,14.2,0,0,3,-999,-0.4,0,0,34,-999,-6.3,0,0,32,-999,1.3,0,-999,28,-999,4.4,0,0,32,-999,-999,-999,-999,24,-999,2,0,0,-999,-999,16.3,0,-999,-999,-999,16.1,0,0,-999,-999,3.7,-999,0,45,-999,19.5,0,0,50,-999,25.2,0,0,30,-999,20.2,0,0,-999,-999,-999,-999,-999,29,-999,8.9,0,1,18,-999,3.9,0,0,19,-999,3.5,0,0,40,-999,12.7,0,0,47,-999,24.9,0,0,30,-999,-999,-999,-999,32,-999,13.6,-999,0,39,-999,13.5,0,0,17,-999,8.5,0,0,40,-999,7.3,0,0,39,-999,23.7,-999,0,44,-0.7,21.3,0,0,49,-999,16.7,0,1,30,-999,1.4,0,0,21,-999,7.8,0,1,24,-999,0.8,0,4,18,-999,0.3,-999,0,27,-999,11,0,0,-999,3,2.5,-999,-999,-999,-2.3,-999,-999,-999,32,-999,3.8,0,1,44,-999,18.2,-999,0,30,-999,14.6,0,0,
10/5/2014 2:00:00 AM,-999,-999,1.1,-999,-999,34,-999,-999,-999,-999,34,-999,15.4,0.1,0,24,-999,-999,-999,-999,45,-999,22.2,0,1,16,-999,14.9,-999,0,39,-999,11.9,0,1,-999,-999,-999,-999,-999,29.04,-999,19.5,-999,0,30,-999,12.2,-999,1,-999,-999,-999,-999,-999,20,-999,-999,-999,-999,29,-999,11.6,-999,0,,,,,,23,-999,-4.4,0,1,36,-999,30.7,-999,-999,14,-999,9,0,1,39,-999,12.7,0,0,-999,-999,23.2,0,0,36,-999,-999,-999,-999,-999,-999,6.5,-999,-999,9,-999,5.7,-999,0,41,-999,11.7,0,0,41,-999,13.6,0,0,3,-999,-1,0,0,34,-999,-6.5,0,0,31,-999,0.9,0,-999,30,-999,4.4,0,0,32,-999,-999,-999,-999,24,-999,2,0,0,-999,-999,16,0,-999,-999,-999,16,0,0,-999,-999,5.1,-999,0,45,-999,19.4,0,0,50,-999,24.6,0,0,30,-999,19.2,0,0,-999,-999,-999,-999,-999,30,-999,8.9,0,1,-999,-999,3.7,0,0,20,-999,3.1,0,0,36,-999,10.4,0,0,46,-999,24.3,0,0,32,-999,-999,-999,-999,31,-999,12.7,-999,0,37,-999,12.5,0,0,18,-999,7.8,0,0,40,-999,7.5,0,0,41,-999,23.8,-999,0,44,-0.7,21,0,0,46,-999,15.6,0,1,28,-999,1.4,0,0,20,-999,7.4,0,1,25,-999,0.6,0,4,16,-999,-1.2,-999,0,27,-999,10.6,0,0,-999,-0.5,2.3,-999,-999,-999,-2.1,-999,-999,-999,30,-999,2,0,1,43,-999,18.1,-999,0,28,-999,14.1,0,0,
10/5/2014 3:00:00 AM,-999,-999,1.2,-999,-999,33,-999,-999,-999,-999,33,-999,15.1,0,0,20,-999,-999,-999,-999,43,-999,21.5,0,1,16,-999,14.9,-999,0,40,-999,12.2,0,1,-999,-999,-999,-999,-999,25.25,-999,19.1,-999,0,31,-999,12.4,-999,1,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,27,-999,9.7,-999,0,,,,,,23,-999,-4.8,0,1,36,-999,30.1,-999,-999,12,-999,8.3,0,1,42,-999,13.9,0,0,-999,-999,22.5,0,0,35,-999,-999,-999,-999,-999,-999,5.7,-999,-999,6,-999,4.5,-999,0,39,-999,10,0,0,40,-999,13.2,0,0,2,-999,-1.4,0,0,35,-999,-6.5,0,0,32,-999,0.9,0,-999,30,-999,4.2,0,0,31,-999,-999,-999,-999,22,-999,1.7,0,0,-999,-999,16,0,-999,-999,-999,15.9,0,0,-999,-999,5.3,-999,0,45,-999,18.9,0,0,50,-999,24.4,0,0,26,-999,17.9,0,0,-999,-999,-999,-999,-999,35,-999,9.2,0,1,14,-999,3.2,0,0,17,-999,2.3,0,0,36,-999,9.5,0,0,45,-999,23.9,0,0,32,-999,-999,-999,-999,31,-999,12.3,-999,0,36,-999,11.7,0,0,17,-999,7,0,0,38,-999,-999,0,0,40,-999,23,-999,0,42,0.4,20.1,0,0,46,-999,16.1,0,1,28,-999,1.3,0,0,21,-999,7.2,0,1,24,-999,0.5,0,4,17,-999,-1.6,-999,0,26,-999,9.9,0,0,-999,7,2.1,-999,-999,-999,1.3,-999,-999,-999,30,-999,1.8,0,1,42,-999,17.6,-999,0,29,-999,13.7,0,0,
10/5/2014 4:00:00 AM,-999,-999,1.8,-999,-999,31,-999,-999,-999,-999,32,-999,15,2.6,0,21,-999,-999,-999,-999,42,-999,20.9,0,1,19,-999,12.9,-999,0,38,-999,11.8,0,1,-999,-999,-999,-999,-999,26.73,-999,19.5,-999,0,30,-999,12.1,-999,1,-999,-999,-999,-999,-999,19,-999,-999,-999,-999,30,-999,10.2,-999,0,,,,,,23,-999,-5,0,1,33,-999,27.7,-999,-999,11,-999,7.8,0,1,41,-999,13.7,0,0,-999,-999,21.4,0,0,36,-999,-999,-999,-999,-999,-999,6.2,-999,-999,3,-999,3.7,-999,0,40,-999,9.9,0,0,40,-999,12.7,0,0,2,-999,-1.7,0,0,36,-999,-4.5,0,0,32,-999,0.9,0,-999,30,-999,4.2,0,0,30,-999,-999,-999,-999,21,-999,1.6,0,0,-999,-999,16.1,0,-999,-999,-999,16.1,0,0,-999,-999,5.6,-999,0,45,-999,18.7,0,0,50,-999,23.7,0,0,29,-999,18.7,0,0,-999,-999,-999,-999,-999,37,-999,9.9,0,1,14,-999,3.1,0,0,18,-999,2.1,0,0,37,-999,9.8,0,0,45,-999,23.8,0,0,33,-999,-999,-999,-999,31,-999,11.2,-999,0,35,-999,10.9,0,0,16,-999,6.5,0,0,36,-999,-999,0,0,40,-999,22.3,-999,0,41,-1,19.6,0,0,47,-999,16.9,0,1,27,-999,0.8,0,0,21,-999,7.3,0,1,23,-999,0.3,0,4,17,-999,-1.4,-999,0,25,-999,9.9,0,0,-999,-0.5,2.7,-999,-999,-999,0.8,-999,-999,-999,31,-999,3.2,0,1,42,-999,17.4,-999,0,29,-999,13.6,0,0,
10/5/2014 5:00:00 AM,-999,-999,1.2,-999,-999,31,-999,-999,-999,-999,31,-999,14.9,2.5,1,22,-999,-999,-999,-999,44,-999,21.6,0,1,18,-999,11.9,-999,0,40,-999,12.3,0,1,-999,-999,-999,-999,-999,25.62,-999,18.9,-999,0.167,31,-999,12.1,-999,1,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,31,-999,10.5,-999,0,,,,,,24,-999,-5.1,0,1,33,-999,27.3,-999,-999,8,-999,6.7,0,1,39,-999,12.4,0,0,-999,-999,20.6,0,0,35,-999,-999,-999,-999,-999,-999,7.1,-999,-999,4,-999,2.9,-999,0,38,-999,8.1,0,4,40,-999,11.6,0,0,1,-999,-2.2,0,0,32,-999,-4.8,0,0,32,-999,0.9,0,-999,30,-999,4.2,0,0,32,-999,-999,-999,-999,20,-999,1.5,0,0,-999,-999,16.1,0,-999,-999,-999,16,0,0,-999,-999,5.4,-999,0,45,-999,18.4,0,5,48,-999,22,0,5,29,-999,18.5,0,5,-999,-999,-999,-999,-999,35,-999,9.2,0,1,13,-999,3.4,0,3,19,-999,1.9,0,0,39,-999,10.3,0,0,45,-999,23,0,3,31,-999,-999,-999,-999,29,-999,9.5,-999,0,34,-999,10.4,0,0,17,-999,6.4,0,0,36,-999,-999,0,0,40,-999,21.8,-999,0,39,-0.2,19.2,0,1,50,-999,16.6,0,2,26,-999,0.7,0,0,19,-999,7.5,0,2,23,-999,0.1,0,4,16,-999,-1.9,-999,0,26,-999,9.6,0,1,-999,1,3.5,-999,-999,-999,-0.6,-999,-999,-999,32,-999,4.4,0,1,41,-999,17,-999,1,29,-999,12.3,0,0,
10/5/2014 6:00:00 AM,-999,-999,1.8,-999,-999,42,-999,-999,-999,-999,40,-999,14.7,4.3,20,22,-999,-999,-999,-999,41,-999,20.2,0,4,20,-999,11.9,-999,133,40,-999,12.3,0,39,-999,-999,-999,-999,-999,27.71,-999,18.7,-999,44.42,32,-999,12.2,-999,21,-999,-999,-999,-999,-999,13,-999,-999,-999,-999,34,-999,11.7,-999,8,,,,,,24,-999,-5.1,0,1,32,-999,27.5,-999,-999,6,-999,6,0,20,38,-999,12.4,0,23,-999,-999,20,0,27,36,-999,-999,-999,-999,-999,-999,7.9,-999,-999,2,-999,2.1,-999,2,38,-999,12.1,0,140,39,-999,12.1,0,5,1,-999,-2.9,0,4,-999,-999,-4,0,14,32,-999,1.1,0,-999,31,-999,4.6,0,5,31,-999,-999,-999,-999,18,-999,1.3,0,9,-999,-999,16.1,0,-999,-999,-999,15.8,0,22,-999,-999,5.4,-999,48.813,46,-999,20,0,117,48,-999,23.9,0,150,33,-999,19.1,0,157,-999,-999,-999,-999,-999,31,-999,8.1,0,10,14,-999,4.6,0,52,18,-999,2,0,45,39,-999,10.3,0,8,45,-999,24.1,0,135,32,-999,-999,-999,-999,27,-999,8.8,-999,45,34,-999,10.2,0,23,16,-999,5.6,0,18,37,-999,-999,0,22,40,-999,22,-999,6.973,39,-0.2,19.4,0,14,52,-999,17.1,0,12,26,-999,1,0,20,18,-999,8.1,0,60,24,-999,-0.1,0,13,12,-999,-2.3,-999,48,26,-999,9.9,0,20,-999,-0.5,5.5,-999,-999,-999,2.1,-999,-999,-999,32,-999,5.3,0,8,41,-999,17.1,-999,48,28,-999,11.2,0,12,
10/5/2014 7:00:00 AM,-999,-999,4,-999,-999,39,-999,-999,-999,-999,40,-999,15,1.2,51,21,-999,-999,-999,-999,44,-999,22.1,0,108,20,-999,11.9,-999,273,37,-999,12.3,0,224,-999,-999,-999,-999,-999,23.96,-999,19.4,-999,228.732,34,-999,15.7,-999,202,-999,-999,-999,-999,-999,11,-999,-999,-999,-999,31,-999,12.3,-999,123,,,,,,24,-999,-5.4,0,2,33,-999,29.8,-999,-999,9,-999,7.5,0,187,33,-999,12.2,0,203,-999,-999,21.3,0,106,34,-999,-999,-999,-999,-999,-999,9.7,-999,-999,1,-999,2,-999,23,37,-999,14.6,0,331,40,-999,14,0,184,1,-999,-2.4,0,85,-999,-999,-4.4,0,168,32,-999,1.6,0,-999,31,-999,5.2,0,31,29,-999,-999,-999,-999,18,-999,3,0,156,-999,-999,16.9,0,-999,-999,-999,17,0,219,-999,-999,6.8,-999,237.093,49,-999,24.6,0,340,48,-999,26.5,0,333,34,-999,22.8,0,409,-999,-999,-999,-999,-999,30,-999,10.6,0,68,16,-999,6.7,0,193,19,-999,3.8,0,248,39,-999,11.9,0,177,44,-999,26,0,374,33,-999,-999,-999,-999,31,-999,10.8,-999,253,37,-999,15.1,0,203,16,-999,6.3,0,215,36,-999,-999,0,246,38,-999,22.6,-999,223.147,37,0.1,20.4,0,211,49,-999,19.3,0,44,26,-999,2.4,0,88,23,-999,10.1,0,145,24,-999,0,0,74,17,-999,1.9,-999,238,29,-999,9.8,0.3,87,-999,4.5,5.7,-999,-999,-999,4,-999,-999,-999,32,-999,6,0,157,41,-999,17.9,-999,268,28,-999,13.8,0,176,
10/5/2014 8:00:00 AM,23,-999,7.7,-999,-999,30,-999,-999,-999,-999,31,-999,15.2,0.2,182,26,-999,-999,-999,-999,40,-999,22.9,0,288,20,-999,12.9,-999,395,36,-999,13.7,0,421,-999,-999,-999,-999,-999,32.65,-999,21.7,-999,454.047,46,-999,20.5,-999,416,-999,-999,-999,-999,-999,16,-999,-999,-999,-999,33,-999,13.2,-999,187,,,,,,23,-999,-5.3,0,7,30,-999,31.5,-999,-999,18,-999,10.3,0,374,31,-999,13.4,0,403,-999,-999,22.6,0,279,32,-999,-999,-999,-999,-999,-999,12.4,-999,-999,5,-999,4.6,-999,79,37,-999,15.3,0,506,38,-999,15.5,0,386,7,-999,1.9,0,329,-999,-999,-3.5,0,358,32,-999,2.9,0,-999,28,-999,6.3,0,350,28,-999,-999,-999,-999,23,-999,8.3,0,348,-999,-999,18.8,0,-999,-999,-999,20.4,0,411,-999,-999,8.7,-999,285.907,49,-999,25.9,0,543,49,-999,27.9,0,540,39,-999,27.7,0,596,-999,-999,-999,-999,-999,25,-999,15.5,0,385,23,-999,10,0,408,23,-999,6.9,0,445,39,-999,13.7,0,426,43,-999,25.4,0,578,31,-999,-999,-999,-999,33,-999,12.9,-999,466,45,-999,23.3,0,476,18,-999,8.5,0,401,42,-999,-999,0,433,34,-999,24.5,-999,425.373,42,1.9,24.5,0,458,49,-999,21.3,0,169,25,-999,3.5,0,226,24,-999,11.4,0,266,24,-999,1.2,0,242,27,-999,6.9,-999,440,33,-999,12.1,0,323,-999,4,8.6,-999,-999,-999,15.6,-999,-999,-999,33,-999,8.3,0,344,42,-999,20.6,-999,466,29,-999,17.1,0,391,
10/5/2014 9:00:00 AM,31,-999,11.1,-999,-999,22,-999,-999,-999,-999,20,-999,14.2,0,198,35,-999,-999,-999,-999,43,-999,24.6,0,421,20,-999,13.9,-999,512,34,-999,14.7,0,590,-999,-999,-999,-999,-999,45.46,-999,24.1,-999,638.318,52,-999,22.2,-999,603,-999,-999,-999,-999,-999,26,-999,-999,-999,-999,33,-999,14.7,-999,443,,,,,,22,-999,-5.1,0,14,31,-999,33.4,-999,-999,27,-999,13.5,0,531,36,-999,16.9,0,580,-999,-999,24.5,0,618,39,-999,-999,-999,-999,-999,-999,14.8,-999,-999,15,-999,10.3,-999,316,38,-999,15.6,0,641,37,-999,16.4,0,568,21,-999,8.5,0,506,-999,-999,-2.1,0,528,32,-999,4.1,0,-999,29,-999,7.5,0,530,30,-999,-999,-999,-999,34,-999,12.3,0,517,-999,-999,20.4,0,-999,-999,-999,21.8,0,486,-999,-999,10.9,-999,543.92,48,-999,26.4,0,702,49,-999,28.6,0,687,44,-999,31.1,0,736,-999,-999,-999,-999,-999,38,-999,21.7,0,589,29,-999,13.3,0,523,27,-999,9.6,0,612,39,-999,15.5,0,589,45,-999,25.3,0,725,31,-999,-999,-999,-999,33,-999,15.3,-999,649,57,-999,30.3,0,610,23,-999,11.3,0,559,44,-999,-999,0,587,44,-999,28.1,-999,592.733,61,2.6,27.8,0,614,53,-999,21.6,0,643,26,-999,4.3,0,509,26,-999,12.9,0,432,25,-999,2.5,0,302,31,-999,9.7,-999,622,36,-999,13.5,0.1,327,-999,1.5,10.7,-999,-999,-999,2.4,-999,-999,-999,37,-999,9.5,0,488,49,-999,22.8,-999,630,29,-999,19.7,0,586,
10/5/2014 10:00:00 AM,33,-999,12.7,-999,-999,26,-999,-999,-999,-999,23,-999,14.8,0,448,39,-999,-999,-999,-999,44,-999,26.1,0,667,23,-999,14.9,-999,675,35,-999,15.8,0,712,-999,-999,-999,-999,-999,48.39,-999,25.7,-999,775.49,56,-999,23.8,-999,754,-999,-999,-999,-999,-999,31,-999,-999,-999,-999,35,-999,16.4,-999,561,,,,,,24,-999,-4.8,0,20,36,-999,34.3,-999,-999,31,-999,15.6,0,646,40,-999,19,0,708,-999,-999,25.4,0,686,43,-999,-999,-999,-999,-999,-999,17.9,-999,-999,22,-999,14.2,-999,396,38,-999,16.6,0,726,42,-999,18.5,0,705,31,-999,12.1,0,653,-999,-999,-0.2,0,659,34,-999,5.3,0,-999,30,-999,8.7,0,674,31,-999,-999,-999,-999,38,-999,13.9,0,675,-999,-999,20.1,0,-999,-999,-999,20.9,0,238,-999,-999,12.7,-999,627.6,49,-999,26.8,0,814,49,-999,29.1,0,781,49,-999,33.6,0,833,-999,-999,-999,-999,-999,46,-999,23.7,0,701,34,-999,15.6,0,668,35,-999,13.4,0,723,40,-999,16.2,0,705,44,-999,26,0,841,28,-999,-999,-999,-999,40,-999,17.6,-999,779,63,-999,33.7,0,778,31,-999,14.6,0,672,46,-999,-999,0,696,45,-999,29.5,-999,725.226,71,7.3,29.4,0,725,56,-999,22.2,0,776,27,-999,5.3,0,640,29,-999,13.7,0,415,27,-999,3.8,0,492,36,-999,11.1,-999,469,39,-999,14.5,0,336,-999,1.5,11.4,-999,-999,-999,-1.6,-999,-999,-999,38,-999,10,0,524,48,-999,23.1,-999,743,33,-999,22.5,0,732,
10/5/2014 11:00:00 AM,39,-999,16.5,-999,-999,24,-999,-999,-999,-999,23,-999,15.1,0,421,41,-999,-999,-999,-999,44,-999,27.5,0,784,26,-999,15.9,-999,683,38,-999,17.1,0,778,-999,-999,-999,-999,-999,48.05,-999,27.2,-999,837.302,54,-999,24.7,-999,844,34,-999,-999,-999,-999,33,-999,-999,-999,-999,35,-999,17.9,-999,632,,,,,,25,-999,-5.2,0,19,40,-999,36,-999,-999,32,-999,17,0,711,41,-999,19.9,0,782,-999,-999,25.8,0,753,45,-999,-999,-999,-999,-999,-999,19.2,-999,-999,30,-999,17.8,-999,471,39,-999,16.8,0,754,42,-999,19,0,782,35,-999,13.5,0,740,47,-999,1.3,0,742,35,-999,7,0,-999,30,-999,10.1,0,768,32,-999,-999,-999,-999,41,-999,14.6,0,711,-999,-999,19.2,0,-999,-999,-999,21.1,0,258,-999,-999,13.4,-999,627.6,49,-999,27.5,0,856,49,-999,29.7,0,817,52,-999,35.2,0,866,-999,-999,-999,-999,-999,48,-999,24.7,0,753,34,-999,16.1,0,505,39,-999,15.3,0,777,40,-999,17.1,0,765,46,-999,26.6,0,879,29,-999,-999,-999,-999,44,-999,19.6,-999,854,62,-999,35.3,0,781,34,-999,16.6,0,729,46,-999,-999,0,740,43,-999,30.4,-999,794.96,69,10.7,30.8,0,778,59,-999,22.8,0,815,29,-999,6.6,0,686,33,-999,14.5,0,530,30,-999,5.3,0,548,38,-999,12.2,-999,603,39,-999,14,0,302,-999,1.5,12.1,-999,-999,-999,-1.8,-999,-999,-999,40,-999,11.2,0,670,56,-999,23.5,-999,794,37,-999,24.2,0,816,
